"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
2009-10-18,"23:02:00",1.55,"0.222","240.070","6.400","0.000","0.000","19.000"
2009-10-18,"23:03:00",1.47,"0.136","240.650","6.000","0.000","0.000","18.000"
2009-10-18,"23:04:00",1.454,"0.120","240.460","6.000","0.000","0.000","19.000"
2009-10-18,"23:05:00",1.448,"0.114","240.380","6.000","0.000","0.000","18.000"
2009-10-18,"23:06:00",1.362,"0.000","240.510","5.600","0.000","0.000","18.000"
2009-10-18,"23:07:00",1.348,"0.000","239.350","5.600","0.000","0.000","19.000"
2009-10-18,"23:08:00",1.346,"0.000","239.090","5.600","0.000","0.000","18.000"
2009-10-18,"23:09:00",1.334,"0.000","238.130","5.600","0.000","0.000","18.000"
2009-10-18,"23:10:00",1.342,"0.000","238.790","5.600","0.000","0.000","18.000"
2009-10-18,"23:11:00",1.356,"0.000","240.120","5.600","0.000","0.000","18.000"
2009-10-18,"23:12:00",1.364,"0.000","240.830","5.600","0.000","0.000","19.000"
2009-10-18,"23:13:00",1.36,"0.000","240.530","5.600","0.000","0.000","18.000"
2009-10-18,"23:14:00",1.358,"0.000","240.190","5.600","0.000","0.000","18.000"
2009-10-18,"23:15:00",1.322,"0.000","240.270","5.400","0.000","0.000","19.000"
2009-10-18,"23:16:00",1.312,"0.050","240.480","5.400","0.000","0.000","18.000"
2009-10-18,"23:17:00",1.314,"0.050","240.570","5.400","0.000","0.000","18.000"
2009-10-18,"23:18:00",1.326,"0.050","241.740","5.400","0.000","0.000","19.000"
2009-10-18,"23:19:00",1.328,"0.050","242.060","5.400","0.000","0.000","19.000"
2009-10-18,"23:20:00",1.33,"0.050","242.100","5.400","0.000","0.000","18.000"
2009-10-18,"23:21:00",1.328,"0.050","241.930","5.400","0.000","0.000","19.000"
2009-10-18,"23:22:00",1.326,"0.048","241.880","5.400","0.000","0.000","18.000"
2009-10-18,"23:23:00",1.37,"0.000","242.090","5.600","0.000","0.000","19.000"
2009-10-18,"23:24:00",1.426,"0.082","241.090","5.800","0.000","0.000","18.000"
2009-10-18,"23:25:00",1.424,"0.082","241.170","5.800","0.000","0.000","19.000"
2009-10-18,"23:26:00",1.42,"0.082","241.110","5.800","0.000","0.000","18.000"
2009-10-18,"23:27:00",1.418,"0.082","241.100","5.800","0.000","0.000","19.000"
2009-10-18,"23:28:00",1.414,"0.082","240.870","5.800","0.000","0.000","18.000"
2009-10-18,"23:29:00",1.402,"0.080","239.970","5.800","0.000","0.000","18.000"
2009-10-18,"23:30:00",1.398,"0.080","239.590","5.800","0.000","0.000","19.000"
2009-10-18,"23:31:00",1.424,"0.090","240.140","5.800","0.000","0.000","18.000"
2009-10-18,"23:32:00",1.482,"0.184","240.470","6.200","0.000","0.000","18.000"
2009-10-18,"23:33:00",1.488,"0.186","241.240","6.200","0.000","0.000","19.000"
2009-10-18,"23:34:00",1.494,"0.188","241.790","6.200","0.000","0.000","18.000"
2009-10-18,"23:35:00",1.5,"0.190","242.420","6.200","0.000","0.000","19.000"
2009-10-18,"23:36:00",1.496,"0.188","242.180","6.200","0.000","0.000","19.000"
2009-10-18,"23:37:00",1.464,"0.146","242.270","6.000","0.000","0.000","18.000"
2009-10-18,"23:38:00",1.402,"0.054","242.390","5.800","0.000","0.000","19.000"
2009-10-18,"23:39:00",1.398,"0.054","242.080","5.600","0.000","0.000","18.000"
2009-10-18,"23:40:00",1.386,"0.052","241.010","5.600","0.000","0.000","19.000"
2009-10-18,"23:41:00",1.48,"0.160","241.600","6.200","0.000","0.000","18.000"
2009-10-18,"23:42:00",1.476,"0.176","241.550","6.000","0.000","2.000","19.000"
2009-10-18,"23:43:00",1.468,"0.174","241.040","6.000","0.000","1.000","18.000"
2009-10-18,"23:44:00",1.472,"0.174","241.380","6.000","0.000","1.000","19.000"
2009-10-18,"23:45:00",0.896,"0.142","242.620","4.400","0.000","2.000","10.000"
2009-10-18,"23:46:00",0.336,"0.084","243.090","1.400","0.000","1.000","1.000"
2009-10-18,"23:47:00",0.336,"0.086","243.690","1.400","0.000","2.000","0.000"
2009-10-18,"23:48:00",0.338,"0.088","244.520","1.400","0.000","1.000","1.000"
2009-10-18,"23:49:00",0.336,"0.086","243.650","1.400","0.000","2.000","1.000"
2009-10-18,"23:50:00",0.628,"0.178","243.840","3.000","0.000","1.000","5.000"
2009-10-18,"23:51:00",0.946,"0.262","242.610","4.000","0.000","2.000","11.000"
2009-10-18,"23:52:00",0.964,"0.260","242.400","4.000","0.000","1.000","11.000"
2009-10-18,"23:53:00",0.842,"0.224","243.120","3.800","0.000","1.000","9.000"
2009-10-18,"23:54:00",0.334,"0.088","243.830","1.400","0.000","2.000","1.000"
2009-10-18,"23:55:00",0.376,"0.128","244.120","1.600","0.000","1.000","1.000"
2009-10-18,"23:56:00",0.442,"0.228","244.200","2.000","0.000","1.000","0.000"
2009-10-18,"23:57:00",0.438,"0.230","244.620","2.000","0.000","2.000","1.000"
2009-10-18,"23:58:00",0.434,"0.228","244.350","2.000","0.000","1.000","1.000"
2009-10-18,"23:59:00",0.43,"0.226","243.910","2.000","0.000","1.000","0.000"
2009-10-19,"00:00:00",0.428,"0.226","243.820","2.000","0.000","2.000","1.000"
2009-10-19,"00:01:00",0.424,"0.224","243.200","1.800","0.000","1.000","1.000"
2009-10-19,"00:02:00",0.422,"0.224","243.510","1.800","0.000","1.000","0.000"
2009-10-19,"00:03:00",0.424,"0.228","244.600","1.800","0.000","1.000","1.000"
2009-10-19,"00:04:00",0.422,"0.228","244.620","1.800","0.000","2.000","1.000"
2009-10-19,"00:05:00",0.42,"0.226","244.120","1.800","0.000","1.000","0.000"
2009-10-19,"00:06:00",0.42,"0.226","244.030","1.800","0.000","1.000","1.000"
2009-10-19,"00:07:00",0.42,"0.228","244.320","1.800","0.000","1.000","1.000"
2009-10-19,"00:08:00",0.418,"0.226","243.950","1.800","0.000","2.000","0.000"
2009-10-19,"00:09:00",0.346,"0.120","244.770","1.400","0.000","1.000","1.000"
2009-10-19,"00:10:00",0.326,"0.090","245.340","1.400","0.000","1.000","1.000"
2009-10-19,"00:11:00",0.326,"0.090","245.320","1.400","0.000","1.000","0.000"
2009-10-19,"00:12:00",0.322,"0.086","243.820","1.400","0.000","1.000","1.000"
2009-10-19,"00:13:00",0.322,"0.084","243.080","1.200","0.000","2.000","1.000"
2009-10-19,"00:14:00",0.336,"0.088","242.990","1.400","0.000","1.000","0.000"
2009-10-19,"00:15:00",0.386,"0.164","242.810","1.600","0.000","1.000","1.000"
2009-10-19,"00:16:00",0.326,"0.068","243.680","1.400","0.000","0.000","1.000"
2009-10-19,"00:17:00",0.324,"0.066","242.390","1.200","0.000","0.000","0.000"
2009-10-19,"00:18:00",0.324,"0.066","242.500","1.200","0.000","0.000","1.000"
2009-10-19,"00:19:00",0.322,"0.066","242.850","1.200","0.000","0.000","1.000"
2009-10-19,"00:20:00",0.322,"0.068","243.130","1.200","0.000","0.000","0.000"
2009-10-19,"00:21:00",0.322,"0.068","243.310","1.200","0.000","0.000","1.000"
2009-10-19,"00:22:00",0.32,"0.068","243.210","1.200","0.000","0.000","1.000"
2009-10-19,"00:23:00",0.32,"0.068","243.750","1.200","0.000","0.000","0.000"
2009-10-19,"00:24:00",0.32,"0.068","243.590","1.200","0.000","0.000","1.000"
2009-10-19,"00:25:00",0.318,"0.068","243.360","1.200","0.000","0.000","1.000"
2009-10-19,"00:26:00",0.32,"0.070","244.310","1.200","0.000","0.000","0.000"
2009-10-19,"00:27:00",0.34,"0.066","244.130","1.400","0.000","0.000","1.000"
2009-10-19,"00:28:00",0.36,"0.100","243.620","1.400","0.000","0.000","1.000"
2009-10-19,"00:29:00",0.356,"0.102","244.180","1.400","0.000","0.000","0.000"
2009-10-19,"00:30:00",0.356,"0.102","244.590","1.400","0.000","0.000","1.000"
2009-10-19,"00:31:00",0.354,"0.102","244.260","1.400","0.000","0.000","1.000"
2009-10-19,"00:32:00",0.352,"0.100","244.150","1.400","0.000","0.000","0.000"
2009-10-19,"00:33:00",0.35,"0.100","244.090","1.400","0.000","0.000","1.000"
2009-10-19,"00:34:00",0.348,"0.102","244.100","1.400","0.000","0.000","1.000"
2009-10-19,"00:35:00",0.346,"0.098","243.380","1.400","0.000","0.000","0.000"
2009-10-19,"00:36:00",0.344,"0.096","242.590","1.400","0.000","0.000","1.000"
2009-10-19,"00:37:00",0.344,"0.098","242.700","1.400","0.000","0.000","1.000"
2009-10-19,"00:38:00",0.346,"0.100","243.530","1.400","0.000","0.000","0.000"
2009-10-19,"00:39:00",0.346,"0.100","243.770","1.400","0.000","0.000","1.000"
2009-10-19,"00:40:00",0.316,"0.058","243.880","1.200","0.000","0.000","1.000"
2009-10-19,"00:41:00",0.25,"0.000","244.080","1.000","0.000","0.000","0.000"
2009-10-19,"00:42:00",0.25,"0.000","244.230","1.000","0.000","0.000","1.000"
2009-10-19,"00:43:00",0.252,"0.000","244.740","1.000","0.000","0.000","1.000"
2009-10-19,"00:44:00",0.252,"0.000","244.650","1.000","0.000","0.000","0.000"
2009-10-19,"00:45:00",0.252,"0.000","244.820","1.000","0.000","0.000","1.000"
2009-10-19,"00:46:00",0.252,"0.000","244.990","1.000","0.000","0.000","1.000"
2009-10-19,"00:47:00",0.252,"0.000","244.820","1.000","0.000","0.000","1.000"
2009-10-19,"00:48:00",0.252,"0.000","244.780","1.000","0.000","0.000","0.000"
2009-10-19,"00:49:00",0.25,"0.000","244.400","1.000","0.000","0.000","1.000"
2009-10-19,"00:50:00",0.25,"0.000","244.050","1.000","0.000","0.000","1.000"
2009-10-19,"00:51:00",0.25,"0.000","244.260","1.000","0.000","0.000","0.000"
2009-10-19,"00:52:00",0.25,"0.000","244.170","1.000","0.000","0.000","1.000"
2009-10-19,"00:53:00",0.25,"0.000","244.170","1.000","0.000","0.000","1.000"
2009-10-19,"00:54:00",0.25,"0.000","244.330","1.000","0.000","0.000","0.000"
2009-10-19,"00:55:00",0.252,"0.000","245.060","1.000","0.000","0.000","1.000"
2009-10-19,"00:56:00",0.288,"0.000","244.480","1.200","0.000","0.000","1.000"
2009-10-19,"00:57:00",0.328,"0.070","244.030","1.400","0.000","0.000","0.000"
2009-10-19,"00:58:00",0.326,"0.068","243.500","1.200","0.000","0.000","1.000"
2009-10-19,"00:59:00",0.396,"0.140","241.350","1.800","0.000","0.000","1.000"
2009-10-19,"01:00:00",0.428,"0.196","240.690","1.800","0.000","0.000","0.000"
2009-10-19,"01:01:00",0.422,"0.196","240.680","1.800","0.000","0.000","1.000"
2009-10-19,"01:02:00",0.42,"0.198","241.360","1.800","0.000","0.000","0.000"
2009-10-19,"01:03:00",0.418,"0.198","241.550","1.800","0.000","0.000","1.000"
2009-10-19,"01:04:00",0.416,"0.198","241.260","1.800","0.000","0.000","1.000"
2009-10-19,"01:05:00",0.412,"0.196","240.720","1.800","0.000","0.000","0.000"
2009-10-19,"01:06:00",0.412,"0.196","240.930","1.800","0.000","0.000","1.000"
2009-10-19,"01:07:00",0.414,"0.202","242.350","1.800","0.000","0.000","1.000"
2009-10-19,"01:08:00",0.4,"0.184","242.350","1.800","0.000","0.000","0.000"
2009-10-19,"01:09:00",0.344,"0.098","242.450","1.400","0.000","0.000","1.000"
2009-10-19,"01:10:00",0.344,"0.098","242.560","1.400","0.000","0.000","1.000"
2009-10-19,"01:11:00",0.342,"0.098","242.390","1.400","0.000","0.000","0.000"
2009-10-19,"01:12:00",0.284,"0.000","241.860","1.200","0.000","0.000","1.000"
2009-10-19,"01:13:00",0.248,"0.000","242.300","1.000","0.000","0.000","1.000"
2009-10-19,"01:14:00",0.248,"0.000","242.450","1.000","0.000","0.000","0.000"
2009-10-19,"01:15:00",0.44,"0.000","242.240","2.200","0.000","0.000","4.000"
2009-10-19,"01:16:00",0.856,"0.134","241.440","3.600","0.000","0.000","11.000"
2009-10-19,"01:17:00",0.874,"0.134","241.900","3.600","0.000","0.000","11.000"
2009-10-19,"01:18:00",0.884,"0.128","241.590","3.600","0.000","0.000","11.000"
2009-10-19,"01:19:00",0.248,"0.000","242.090","1.000","0.000","0.000","1.000"
2009-10-19,"01:20:00",0.248,"0.000","242.360","1.000","0.000","0.000","1.000"
2009-10-19,"01:21:00",0.248,"0.000","242.930","1.000","0.000","0.000","0.000"
2009-10-19,"01:22:00",0.248,"0.000","242.750","1.000","0.000","0.000","1.000"
2009-10-19,"01:23:00",0.248,"0.000","242.150","1.000","0.000","0.000","1.000"
2009-10-19,"01:24:00",0.246,"0.000","241.480","1.000","0.000","0.000","0.000"
2009-10-19,"01:25:00",0.246,"0.000","242.080","1.000","0.000","0.000","1.000"
2009-10-19,"01:26:00",0.248,"0.000","242.100","1.000","0.000","0.000","1.000"
2009-10-19,"01:27:00",0.246,"0.000","241.410","1.000","0.000","0.000","0.000"
2009-10-19,"01:28:00",0.246,"0.000","241.660","1.000","0.000","0.000","1.000"
2009-10-19,"01:29:00",0.246,"0.000","241.770","1.000","0.000","0.000","1.000"
2009-10-19,"01:30:00",0.264,"0.000","241.640","1.200","0.000","0.000","0.000"
2009-10-19,"01:31:00",0.356,"0.092","241.010","1.400","0.000","0.000","1.000"
2009-10-19,"01:32:00",0.352,"0.092","240.960","1.400","0.000","0.000","1.000"
2009-10-19,"01:33:00",0.35,"0.094","241.350","1.400","0.000","0.000","0.000"
2009-10-19,"01:34:00",0.348,"0.094","241.600","1.400","0.000","0.000","1.000"
2009-10-19,"01:35:00",0.346,"0.094","241.520","1.400","0.000","0.000","1.000"
2009-10-19,"01:36:00",0.344,"0.094","241.420","1.400","0.000","0.000","0.000"
2009-10-19,"01:37:00",0.344,"0.096","241.800","1.400","0.000","0.000","1.000"
2009-10-19,"01:38:00",0.344,"0.096","242.100","1.400","0.000","0.000","1.000"
2009-10-19,"01:39:00",0.394,"0.142","242.600","1.800","0.000","0.000","0.000"
2009-10-19,"01:40:00",0.42,"0.202","242.460","1.800","0.000","0.000","1.000"
2009-10-19,"01:41:00",0.42,"0.204","242.710","1.800","0.000","0.000","1.000"
2009-10-19,"01:42:00",0.418,"0.202","242.350","1.800","0.000","0.000","0.000"
2009-10-19,"01:43:00",0.38,"0.148","242.440","1.600","0.000","0.000","1.000"
2009-10-19,"01:44:00",0.322,"0.066","242.640","1.200","0.000","0.000","1.000"
2009-10-19,"01:45:00",0.32,"0.068","242.700","1.200","0.000","0.000","0.000"
2009-10-19,"01:46:00",0.318,"0.066","242.340","1.200","0.000","0.000","1.000"
2009-10-19,"01:47:00",0.318,"0.068","242.740","1.200","0.000","0.000","1.000"
2009-10-19,"01:48:00",0.318,"0.066","242.350","1.200","0.000","0.000","0.000"
2009-10-19,"01:49:00",0.316,"0.066","241.740","1.200","0.000","0.000","1.000"
2009-10-19,"01:50:00",0.316,"0.066","241.810","1.200","0.000","0.000","1.000"
2009-10-19,"01:51:00",0.248,"0.000","241.900","1.000","0.000","0.000","0.000"
2009-10-19,"01:52:00",0.246,"0.000","241.850","1.000","0.000","0.000","1.000"
2009-10-19,"01:53:00",0.246,"0.000","241.170","1.000","0.000","0.000","1.000"
2009-10-19,"01:54:00",0.244,"0.000","240.400","1.000","0.000","0.000","0.000"
2009-10-19,"01:55:00",0.244,"0.000","240.750","1.000","0.000","0.000","1.000"
2009-10-19,"01:56:00",0.244,"0.000","240.360","1.000","0.000","0.000","0.000"
2009-10-19,"01:57:00",0.244,"0.000","240.060","1.000","0.000","0.000","1.000"
2009-10-19,"01:58:00",0.244,"0.000","240.090","1.000","0.000","0.000","1.000"
2009-10-19,"01:59:00",0.242,"0.000","239.270","1.000","0.000","0.000","0.000"
2009-10-19,"02:00:00",0.314,"0.000","239.150","1.400","0.000","0.000","1.000"
2009-10-19,"02:01:00",0.33,"0.080","239.540","1.400","0.000","1.000","1.000"
2009-10-19,"02:02:00",0.406,"0.158","240.290","1.800","0.000","1.000","0.000"
2009-10-19,"02:03:00",0.438,"0.214","240.270","2.000","0.000","2.000","1.000"
2009-10-19,"02:04:00",0.434,"0.212","239.800","2.000","0.000","1.000","1.000"
2009-10-19,"02:05:00",0.432,"0.212","239.670","2.000","0.000","2.000","0.000"
2009-10-19,"02:06:00",0.43,"0.210","239.690","2.000","0.000","1.000","1.000"
2009-10-19,"02:07:00",0.43,"0.212","240.160","2.000","0.000","2.000","1.000"
2009-10-19,"02:08:00",0.428,"0.214","240.430","2.000","0.000","1.000","0.000"
2009-10-19,"02:09:00",0.424,"0.210","239.510","2.000","0.000","1.000","1.000"
2009-10-19,"02:10:00",0.422,"0.210","239.170","1.800","0.000","2.000","1.000"
2009-10-19,"02:11:00",0.422,"0.210","239.170","1.800","0.000","1.000","0.000"
2009-10-19,"02:12:00",0.42,"0.212","239.800","1.800","0.000","2.000","1.000"
2009-10-19,"02:13:00",0.422,"0.214","240.750","1.800","0.000","1.000","0.000"
2009-10-19,"02:14:00",0.42,"0.214","240.810","1.800","0.000","1.000","1.000"
2009-10-19,"02:15:00",0.328,"0.084","240.380","1.400","0.000","2.000","1.000"
2009-10-19,"02:16:00",0.324,"0.078","239.810","1.400","0.000","1.000","0.000"
2009-10-19,"02:17:00",0.322,"0.078","239.830","1.400","0.000","1.000","1.000"
2009-10-19,"02:18:00",0.322,"0.078","239.800","1.400","0.000","2.000","1.000"
2009-10-19,"02:19:00",0.322,"0.078","240.050","1.400","0.000","1.000","0.000"
2009-10-19,"02:20:00",0.318,"0.078","239.340","1.400","0.000","1.000","1.000"
2009-10-19,"02:21:00",0.318,"0.078","239.330","1.400","0.000","1.000","1.000"
2009-10-19,"02:22:00",0.374,"0.132","239.060","1.800","0.000","2.000","0.000"
2009-10-19,"02:23:00",0.392,"0.180","239.500","1.800","0.000","1.000","1.000"
2009-10-19,"02:24:00",0.392,"0.180","239.440","1.800","0.000","1.000","1.000"
2009-10-19,"02:25:00",0.392,"0.182","239.980","1.800","0.000","1.000","0.000"
2009-10-19,"02:26:00",0.392,"0.182","240.370","1.800","0.000","2.000","1.000"
2009-10-19,"02:27:00",0.39,"0.182","240.360","1.800","0.000","1.000","1.000"
2009-10-19,"02:28:00",0.39,"0.184","240.710","1.800","0.000","1.000","0.000"
2009-10-19,"02:29:00",0.388,"0.184","240.810","1.800","0.000","1.000","1.000"
2009-10-19,"02:30:00",0.388,"0.184","240.650","1.800","0.000","1.000","0.000"
2009-10-19,"02:31:00",0.386,"0.182","240.360","1.800","0.000","2.000","1.000"
2009-10-19,"02:32:00",0.386,"0.184","240.910","1.800","0.000","1.000","1.000"
2009-10-19,"02:33:00",0.336,"0.108","241.470","1.400","0.000","1.000","0.000"
2009-10-19,"02:34:00",0.35,"0.074","241.310","1.600","0.000","0.000","1.000"
2009-10-19,"02:35:00",0.354,"0.092","240.930","1.400","0.000","0.000","1.000"
2009-10-19,"02:36:00",0.35,"0.092","240.740","1.400","0.000","0.000","0.000"
2009-10-19,"02:37:00",0.348,"0.092","240.520","1.400","0.000","0.000","1.000"
2009-10-19,"02:38:00",0.346,"0.092","240.360","1.400","0.000","0.000","1.000"
2009-10-19,"02:39:00",0.348,"0.096","242.270","1.400","0.000","0.000","0.000"
2009-10-19,"02:40:00",0.346,"0.096","242.350","1.400","0.000","0.000","1.000"
2009-10-19,"02:41:00",0.346,"0.098","242.450","1.400","0.000","0.000","1.000"
2009-10-19,"02:42:00",0.344,"0.096","242.170","1.400","0.000","0.000","0.000"
2009-10-19,"02:43:00",0.344,"0.098","242.540","1.400","0.000","0.000","1.000"
2009-10-19,"02:44:00",0.344,"0.098","242.650","1.400","0.000","0.000","1.000"
2009-10-19,"02:45:00",0.344,"0.098","242.360","1.400","0.000","0.000","0.000"
2009-10-19,"02:46:00",0.302,"0.000","242.530","1.200","0.000","0.000","1.000"
2009-10-19,"02:47:00",0.25,"0.000","243.110","1.000","0.000","0.000","1.000"
2009-10-19,"02:48:00",0.248,"0.000","242.930","1.000","0.000","0.000","0.000"
2009-10-19,"02:49:00",0.248,"0.000","242.010","1.000","0.000","0.000","1.000"
2009-10-19,"02:50:00",0.246,"0.000","241.410","1.000","0.000","0.000","1.000"
2009-10-19,"02:51:00",0.248,"0.000","242.240","1.000","0.000","0.000","0.000"
2009-10-19,"02:52:00",0.79,"0.124","241.590","3.400","0.000","0.000","10.000"
2009-10-19,"02:53:00",0.86,"0.136","241.680","3.600","0.000","0.000","10.000"
2009-10-19,"02:54:00",0.882,"0.130","241.000","3.600","0.000","0.000","12.000"
2009-10-19,"02:55:00",0.536,"0.000","241.010","2.600","0.000","0.000","6.000"
2009-10-19,"02:56:00",0.246,"0.000","241.550","1.000","0.000","0.000","0.000"
2009-10-19,"02:57:00",0.246,"0.000","241.690","1.000","0.000","0.000","1.000"
2009-10-19,"02:58:00",0.248,"0.000","242.340","1.000","0.000","0.000","1.000"
2009-10-19,"02:59:00",0.25,"0.000","243.550","1.000","0.000","0.000","0.000"
2009-10-19,"03:00:00",0.25,"0.000","243.690","1.000","0.000","0.000","1.000"
2009-10-19,"03:01:00",0.248,"0.000","242.920","1.000","0.000","0.000","1.000"
2009-10-19,"03:02:00",0.248,"0.000","242.960","1.000","0.000","0.000","0.000"
2009-10-19,"03:03:00",0.246,"0.000","241.750","1.000","0.000","0.000","1.000"
2009-10-19,"03:04:00",0.246,"0.000","240.930","1.000","0.000","0.000","1.000"
2009-10-19,"03:05:00",0.35,"0.062","241.180","1.600","0.000","0.000","0.000"
2009-10-19,"03:06:00",0.432,"0.198","241.430","1.800","0.000","0.000","1.000"
2009-10-19,"03:07:00",0.428,"0.196","240.720","1.800","0.000","0.000","0.000"
2009-10-19,"03:08:00",0.422,"0.194","239.870","1.800","0.000","0.000","1.000"
2009-10-19,"03:09:00",0.418,"0.192","239.490","1.800","0.000","0.000","1.000"
2009-10-19,"03:10:00",0.416,"0.194","239.940","1.800","0.000","0.000","0.000"
2009-10-19,"03:11:00",0.416,"0.198","240.910","1.800","0.000","0.000","1.000"
2009-10-19,"03:12:00",0.414,"0.196","240.710","1.800","0.000","0.000","1.000"
2009-10-19,"03:13:00",0.412,"0.198","241.050","1.800","0.000","0.000","0.000"
2009-10-19,"03:14:00",0.41,"0.196","240.600","1.800","0.000","0.000","1.000"
